REG. NO.;CODE;NAME;REGION;DISTRICT;WARD;OWNERSHIP;LATITUDE;LONGITUDE;PASS_RATE;AVG_MARK;CHANGE_PREVIOUS_YEAR;RANK;YEAR_OF_RESULT
EM.11212;PS2401-037;KAZIBIZYO;GEITA;BUKOMBE;NG'ANZO;GOVERNMENT;-3.4284607;31.8029386;;;;;
EM.9062;PS2401-038;KIZIBA;GEITA;BUKOMBE;USHIROMBO;GOVERNMENT;-3.5108266;31.8800639;;;;;
EM.9141;PS2401-039;LYAMBAMGONGO;GEITA;BUKOMBE;LYAMBAMGONGO;GOVERNMENT;-3.4976432;31.9947623;;;;;
EM.10432;PS2401-040;MIYENZE;GEITA;BUKOMBE;KATOME;GOVERNMENT;-3.461429;31.899721;;;;;
EM.11213;PS2401-041;MJIMWEMA;GEITA;BUKOMBE;NAMONGE;GOVERNMENT;-3.3497501;31.5123314;;;;;
EM.10927;PS2401-042;MSANGILA;GEITA;BUKOMBE;RUNZEWE MAGHARIBI;GOVERNMENT;-3.336194;31.522013;;;;;
EM.9594;PS2401-043;MSASANI;GEITA;BUKOMBE;BUGELENGA;GOVERNMENT;-3.5690561;32.1147209;;;;;
EM.8974;PS2401-044;MSONGA;GEITA;BUKOMBE;RUNZEWE MASHARIKI;GOVERNMENT;-3.394772;31.6261987;;;;;
EM.14789;PS2401-045;MTAKUJA;GEITA;BUKOMBE;NG'ANZO;GOVERNMENT;-3.3236065;31.9017328;;;;;
EM.10754;PS2401-046;MTINGA;GEITA;BUKOMBE;NG'ANZO;GOVERNMENT;-3.4399709;31.8407445;;;;;
EM.15248;PS2401-047;BUSONGE;GEITA;BUKOMBE;BUKOMBE;GOVERNMENT;-3.5133667;32.0487833;;;;;
EM.8212;PS2401-048;MWALO;GEITA;BUKOMBE;USHIROMBO;GOVERNMENT;-3.50054656;31.94110793;;;;;
EM.16732;PS2401-049;NYAKAYENZE;GEITA;BUKOMBE;BUSONZO;GOVERNMENT;-3.2935348;31.5736486;;;;;
EM.11214;PS2401-050;NALUSUNGUTI;GEITA;BUKOMBE;BUSONZO;GOVERNMENT;-3.3859281;31.6362366;;;;;
EM.11215;PS2401-051;NAMALANDULA;GEITA;BUKOMBE;NAMONGE;GOVERNMENT;-3.4470167;31.4032883;;;;;
EM.11216;PS2401-052;NAMONGE;GEITA;BUKOMBE;NAMONGE;GOVERNMENT;-3.3611387;31.5039396;;;;;
EM.9240;PS2401-053;NAMPALAHALA;GEITA;BUKOMBE;BUSONZO;GOVERNMENT;-3.2163623;31.6292706;;;;;
EM.9241;PS2401-054;NAMPANGWE;GEITA;BUKOMBE;RUNZEWE MASHARIKI;GOVERNMENT;-3.3314521;31.5137279;;;;;
EM.8625;PS2401-055;NASIHUKULU;GEITA;BUKOMBE;BUKOMBE;GOVERNMENT;-3.571453333;32.081996;;;;;
EM.12463;PS2401-056;NASILULUMA;GEITA;BUKOMBE;NAMONGE;GOVERNMENT;-3.418926666;31.43313667;;;;;
EM.9463;PS2401-057;NG'ANZO;GEITA;BUKOMBE;NG'ANZO;GOVERNMENT;-3.3243814;31.9032415;;;;;
EM.11682;PS2401-058;NGITA;GEITA;BUKOMBE;BUTINZYA;GOVERNMENT;-3.327966;31.855868;;;;;
EM.10571;PS2401-059;NYAMAGWANGALA;GEITA;BUKOMBE;NAMONGE;GOVERNMENT;-3.3098593;31.4907767;;;;;
EM.9464;PS2401-060;NYAMAKUNKWA;GEITA;BUKOMBE;IYOGELO;GOVERNMENT;-3.5247616;31.9629866;;;;;
EM.9595;PS2401-061;SHIBINGO;GEITA;BUKOMBE;IYOGELO;GOVERNMENT;-3.5580549;31.9401116;;;;;
EM.11217;PS2401-062;SHILABELA;GEITA;BUKOMBE;NAMONGE;GOVERNMENT;-3.3445916;31.4627683;;;;;
EM.9063;PS2401-063;SILAMILA;GEITA;BUKOMBE;BUTINZYA;GOVERNMENT;-3.4462992;30.8582179;;;;;
EM.2609;PS2401-064;USHIROMBO;GEITA;BUKOMBE;BULANGWA;GOVERNMENT;-3.4543332;31.9048006;;;;;
EM.13929;PS2401-065;UYOVU;GEITA;BUKOMBE;UYOVU;GOVERNMENT;-3.3346883;31.5236316;;;;;
EM.15255;PS2401-066;NYIKONGA;GEITA;BUKOMBE;BULEGA;GOVERNMENT;-3.300316;31.779517;;;;;
EM.15245;PS2401-068;AMANI;GEITA;BUKOMBE;IGULWA;GOVERNMENT;-3.867;31.883122;;;;;
EM.15254;PS2401-069;MWENGE;GEITA;BUKOMBE;KATENTE;GOVERNMENT;-3.4532907;31.8920306;;;;;
EM.15251;PS2401-070;JITEGEMEE;GEITA;BUKOMBE;IGULWA;GOVERNMENT;-3.4686398;31.8954213;;;;;
EM.15246;PS2401-071;AZIMIO;GEITA;BUKOMBE;BULANGWA;GOVERNMENT;-3.4452347;31.9022272;;;;;
EM.2608;PS2401-072;MUSASA;GEITA;BUKOMBE;RUNZEWE MAGHARIBI;GOVERNMENT;-3.3723122;31.6060854;;;;;
EM.15247;PS2401-073;BUGAMA;GEITA;BUKOMBE;KATOME;GOVERNMENT;-3.384866;31.9652216;;;;;
EM.15257;PS2401-074;UMOJA;GEITA;BUKOMBE;KATENTE;GOVERNMENT;-3.4642058;31.892154;;;;;
EM.15252;PS2401-075;KAPWANI;GEITA;BUKOMBE;UYOVU;GOVERNMENT;-3.3375378;31.5251047;;;;;
EM.15250;PS2401-076;ILEMELA;GEITA;BUKOMBE;UYOVU;GOVERNMENT;-3.3466433;31.5184283;;;;;
EM.15256;PS2401-078;ST PADRE PIO;GEITA;BUKOMBE;UYOVU;NON GOVERNMENT;-3.2120343;31.3124791;;;;;
EM.5873;PS2402-001;BUKAMILA A;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.48805556;31.79027778;;;;;
EM.5874;PS2402-002;BUKAMILA B;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.48805556;31.79027778;;;;;
EM.4660;PS2402-003;BUKIRIGURU;GEITA;CHATO;BWANGA;GOVERNMENT;-2.98611111;31.73694444;;;;;
EM.7653;PS2402-004;BUKOME;GEITA;CHATO;BUKOME;GOVERNMENT;-2.77638889;"	31.75861111";;;;;
EM.5875;PS2402-005;BUPANDWAMPULI;GEITA;CHATO;BWONGERA;GOVERNMENT;-2.39944444;31.68694444;;;;;
EM.12464;PS2402-006;BUPANDWASHIMBA;GEITA;CHATO;ILEMELA;GOVERNMENT;-2.57777778;31.69833333;;;;;
EM.7654;PS2402-007;BUSAKA A;GEITA;CHATO;BWERA;GOVERNMENT;-2.96833333;31.73416667;;;;;
EM.7655;PS2402-008;BUSAKA B;GEITA;CHATO;BWERA;GOVERNMENT;-2.96833333;31.73416667;;;;;
EM.4086;PS2402-009;BUSALALA;GEITA;CHATO;ICHWANKIMA;GOVERNMENT;-2.57583333;31.61111111;;;;;
EM.2221;PS2402-010;BUSERESERE -A;GEITA;CHATO;BUTENGO RUMASA;GOVERNMENT;-3.01861111;31.89472222;;;;;
EM.13930;PS2402-011;BUSERESERE -B;GEITA;CHATO;BUTENGO RUMASA;GOVERNMENT;-3.01861111;31.89472222;;;;;
EM.4661;PS2402-012;BUTARAMA;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.47527778;31.75083333;;;;;
EM.9064;PS2402-013;BUYOGA - A;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.9853083;31.875;;;;;
EM.9065;PS2402-014;BUYOGA - B;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.9853083;31.875;;;;;
EM.8069;PS2402-015;BUZIKU A;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.98083333;31.66583333;;;;;
EM.8070;PS2402-016;BUZIKU B;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.98083333;31.66583333;;;;;
EM.2354;PS2402-017;BUZIRAYOMBO;GEITA;CHATO;BUKOME;GOVERNMENT;-2.78138889;31.77277778;;;;;
EM.3440;PS2402-018;BWANGA A;GEITA;CHATO;BWANGA;GOVERNMENT;-3.03194444;31.76194444;;;;;
EM.3441;PS2402-019;BWANGA B;GEITA;CHATO;BWANGA;GOVERNMENT;-3.03694444;31.76194444;;;;;
EM.5876;PS2402-020;BWERA A;GEITA;CHATO;BWERA;GOVERNMENT;-2.98861111;31.69888889;;;;;
EM.5877;PS2402-021;BWERA B;GEITA;CHATO;BWERA;GOVERNMENT;-2.98861111;31.69888889;;;;;
EM.2868;PS2402-022;BWINA- A;GEITA;CHATO;BWINA;GOVERNMENT;-2.61388889;31.82666667;;;;;
EM.2869;PS2402-023;BWINA -B;GEITA;CHATO;BWINA;GOVERNMENT;-2.61388889;31.82666667;;;;;
EM.5878;PS2402-024;BWONGERA;GEITA;CHATO;BWONGERA;GOVERNMENT;-2.37138889;31.71111111;;;;;
EM.5879;PS2402-025;CHABULONGO;GEITA;CHATO;KATENDE;GOVERNMENT;-2.6925;31.63916667;;;;;
EM.2222;PS2402-026;CHATO- A;GEITA;CHATO;CHATO;GOVERNMENT;-2.63888889;31.76305556;;;;;
EM.2223;PS2402-027;CHATO -B;GEITA;CHATO;CHATO;GOVERNMENT;-2.6389966;31.76392;;;;;
EM.15013;PS2402-028;EMAU ENG MED;GEITA;CHATO;CHATO;NON GOVERNMENT;-2.65;31.757777;;;;;
EM.2870;PS2402-029;ICHWANKIMA;GEITA;CHATO;ICHWANKIMA;GOVERNMENT;-2.61027778;31.55638889;;;;;
EM.6993;PS2402-030;IGALULA;GEITA;CHATO;KASENGA;GOVERNMENT;-2.66583333;31.51555556;;;;;
EM.5880;PS2402-031;IGANDO A;GEITA;CHATO;BWERA;GOVERNMENT;-3.01972222;31.71222222;;;;;
EM.5881;PS2402-032;IGANDO B;GEITA;CHATO;BWERA;GOVERNMENT;-3.01972222;31.71222222;;;;;
EM.4662;PS2402-033;IHANGA A;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.94916667;31.63138889;;;;;
EM.4663;PS2402-034;IHANGA B;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.94916667;31.63138889;;;;;
EM.11218;PS2402-035;ILELEMA;GEITA;CHATO;IPARAMASA;GOVERNMENT;-3.13583333;31.86555556;;;;;
EM.5882;PS2402-036;ILEMELA;GEITA;CHATO;ILEMELA;GOVERNMENT;-2.62861111;31.65666667;;;;;
EM.5883;PS2402-037;ILYA MCHELE A;GEITA;CHATO;ILYAMCHELE;GOVERNMENT;-2.74305556;31.61333333;;;;;
EM.13931;PS2402-038;IMALABUPINA;GEITA;CHATO;ICHWANKIMA;GOVERNMENT;-2.60388889;31.59583333;;;;;
EM.11219;PS2402-039;IMWELU;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.91222222;31.90027778;;;;;
EM.15258;PS2402-040;IPANDIKILO;GEITA;CHATO;KACHWAMBA;GOVERNMENT;-2.70194444;31.5675;;;;;
EM.13098;PS2402-041;IPARAMASA - B;GEITA;CHATO;IPARAMASA;GOVERNMENT;-3.1625;31.88694444;;;;;
EM.10294;PS2402-042;IPARAMASA -A;GEITA;CHATO;IPARAMASA;GOVERNMENT;-3.1625;31.88694444;;;;;
EM.3442;PS2402-043;ITALE -A;GEITA;CHATO;MUUNGANO;GOVERNMENT;-2.67361111;31.7530445;;;;;
EM.3444;PS2402-044;ITANGA;GEITA;CHATO;MINKOTO;GOVERNMENT;-2.99222222;31.77777778;;;;;
EM.15542;PS2402-045;JAHAZI;GEITA;CHATO;BWONGERA;GOVERNMENT;-2.3475;31.7234483;;;;;
EM.3443;PS2402-046;ITALE -B;GEITA;CHATO;MUUNGANO;GOVERNMENT;-2.67361111;31.74111111;;;;;
EM.5885;PS2402-047;KACHWAMBA B;GEITA;CHATO;KACHWAMBA;GOVERNMENT;-2.68027778;31.60694444;;;;;
EM.14608;PS2402-048;KADAMA;GEITA;CHATO;BUSERESERE;NON GOVERNMENT;-2.99555556;31.91722222;;;;;
EM.2116;PS2402-050;KAKANSHE A;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.45194444;31.78916667;;;;;
EM.9066;PS2402-051;KAKENENO;GEITA;CHATO;NYARUTEMBO;GOVERNMENT;-2.885;31.6477883;;;;;
EM.5886;PS2402-052;KALEBEZO;GEITA;CHATO;NYAMIREMBE;GOVERNMENT;-2.5161695;31.6886743;;;;;
EM.11683;PS2402-053;KALEMA;GEITA;CHATO;CHATO;GOVERNMENT;-2.63083333;31.77416667;;;;;
EM.5887;PS2402-054;KALEMBELA;GEITA;CHATO;MINKOTO;GOVERNMENT;-3.0325;31.77694444;;;;;
EM.11220;PS2402-055;KAMANGA;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.95611111;31.82055556;;;;;
EM.2871;PS2402-056;KANYAMA;GEITA;CHATO;ILEMELA;GOVERNMENT;-2.62055556;31.6875;;;;;
EM.11221;PS2402-057;KANYINDO;GEITA;CHATO;NYARUTEMBO;GOVERNMENT;-2.9475;31.54222222;;;;;
EM.15014;PS2402-058;KAKANSHE B;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.45194444;31.78916667;;;;;
EM.5888;PS2402-059;KASALA -A;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.90305556;31.81944444;;;;;
EM.13099;PS2402-060;KASALA -B;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.90305556;31.81944444;;;;;
EM.3273;PS2402-061;KASENGA A;GEITA;CHATO;KASENGA;GOVERNMENT;-2.64527778;31.45638889;;;;;
EM.11222;PS2402-062;KATALE;GEITA;CHATO;BUKOME;GOVERNMENT;-2.74527778;31.77138889;;;;;
EM.3274;PS2402-063;KASENGA B;GEITA;CHATO;KASENGA;GOVERNMENT;-2.64527778;31.45638889;;;;;
EM.5889;PS2402-064;KATEMWA -A;GEITA;CHATO;MUGANZA;GOVERNMENT;-2.37277778;31.73638889;;;;;
EM.13100;PS2402-065;KATEMWA -B;GEITA;CHATO;MUGANZA;GOVERNMENT;-2.37805556;31.74777778;;;;;
EM.2540;PS2402-066;KATENDE A;GEITA;CHATO;KATENDE;GOVERNMENT;-2.71611111;31.67611111;;;;;
EM.13932;PS2402-067;KATENDE B;GEITA;CHATO;KATENDE;GOVERNMENT;-2.71611111;31.67611111;;;;;
EM.3051;PS2402-068;KATETE -A;GEITA;CHATO;BWONGERA;GOVERNMENT;-2.3737788;31.7188386;;;;;
EM.13933;PS2402-069;KAWIMYOLE;GEITA;CHATO;ILYAMCHELE;GOVERNMENT;-2.7113366;31.5911449;;;;;
EM.3052;PS2402-070;KATETE -B;GEITA;CHATO;BWONGERA;GOVERNMENT;-2.3737083;31.6860066;;;;;
EM.3053;PS2402-071;KIBEHE A;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.4747716;31.7303016;;;;;
EM.3054;PS2402-072;KIBEHE B;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.4747716;31.7303016;;;;;
EM.4664;PS2402-073;KIBUMBA-A;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.8703083;31.8499366;;;;;
EM.13101;PS2402-074;KIBUMBA-B;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-3.00083333;31.91055556;;;;;
EM.9343;PS2402-075;KISESA;GEITA;CHATO;ILYAMCHELE;GOVERNMENT;-2.7451833;31.5648066;;;;;
EM.5890;PS2402-076;KITELA;GEITA;CHATO;CHATO;GOVERNMENT;-2.641597;31.77432;;;;;
EM.10572;PS2402-077;LUDEBA;GEITA;CHATO;IPARAMASA;GOVERNMENT;-3.36611111;31.6825;;;;;
EM.10755;PS2402-078;MABILA-A;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.94138889;31.84194444;;;;;
EM.10756;PS2402-079;MABILA-B;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.94138889;31.84194444;;;;;
EM.12465;PS2402-080;MAGIRI;GEITA;CHATO;KASENGA;GOVERNMENT;-2.66833333;31.48083333;;;;;
EM.11223;PS2402-081;MAGUFURI;GEITA;CHATO;MUUNGANO;GOVERNMENT;-2.62722222;31.73666667;;;;;
EM.12466;PS2402-082;MAJENGO;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.97527778;31.65083333;;;;;
EM.3055;PS2402-083;MAKURUGUSI;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.92027778;31.74083333;;;;;
EM.5891;PS2402-084;MAPINDUZI - A;GEITA;CHATO;BUSERESERE;GOVERNMENT;-3.00138889;31.91277778;;;;;
EM.13934;PS2402-085;MAPINDUZI - B;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.87055556;31.84972222;;;;;
EM.13102;PS2402-086;MAWENI;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.99833333;31.91638889;;;;;
EM.4665;PS2402-087;MBUYE -A;GEITA;CHATO;BWINA;GOVERNMENT;-2.63416667;31.78638889;;;;;
EM.4666;PS2402-088;MBUYE -B;GEITA;CHATO;BWINA;GOVERNMENT;-2.63416667;31.78638889;;;;;
EM.13935;PS2402-089;MIEMBENI;GEITA;CHATO;BUSERESERE;GOVERNMENT;-3.00277778;31.91055556;;;;;
EM.5892;PS2402-090;MINKOTO A;GEITA;CHATO;MINKOTO;GOVERNMENT;-3.02527778;31.80555556;;;;;
EM.5893;PS2402-091;MINKOTO B;GEITA;CHATO;MINKOTO;GOVERNMENT;-3.02527778;31.80555556;;;;;
EM.5894;PS2402-092;MKUNGO;GEITA;CHATO;BUKOME;GOVERNMENT;-2.84694444;31.735;;;;;
EM.10757;PS2402-093;MNEKEZI;GEITA;CHATO;IPARAMASA;GOVERNMENT;-3.315;31.70583333;;;;;
EM.13561;PS2402-094;MTAKUJA;GEITA;CHATO;BUZIKU;GOVERNMENT;"	-2.96666667";31.65416667;;;;;
EM.5895;PS2402-095;MURANDA- A;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.96277778;"	31.90194444";;;;;
EM.13936;PS2402-096;MURANDA- B;GEITA;CHATO;BUSERESERE;GOVERNMENT;-2.96277778;31.90194444;;;;;
EM.11684;PS2402-097;MURUMBA;GEITA;CHATO;BWINA;GOVERNMENT;-2.62222222;31.83527778;;;;;
EM.5896;PS2402-098;MUSASA;GEITA;CHATO;MAKURUGUSI;GOVERNMENT;-2.92333333;31.75916667;;;;;
EM.9067;PS2402-099;MUTUNDU;GEITA;CHATO;BUTENGO RUMASA;GOVERNMENT;-2.99416667;31.84222222;;;;;
EM.5897;PS2402-100;MUUNGANO;GEITA;CHATO;MUUNGANO;GOVERNMENT;-2.65138889;31.74777778;;;;;
EM.13562;PS2402-101;MWABAGALU;GEITA;CHATO;BUSERESERE;GOVERNMENT;-3.0048747;31.9236096;;;;;
EM.17052;PS2402-102;MWABASABI;GEITA;CHATO;IPARAMASA;GOVERNMENT;"	-3.23138889";31.74194444;;;;;
EM.4087;PS2402-103;MWANGAZA;GEITA;CHATO;KASENGA;GOVERNMENT;-2.67;31.54333333;;;;;
EM.9142;PS2402-104;MWEKAKO;GEITA;CHATO;KASENGA;GOVERNMENT;-2.72194444;31.5125;;;;;
EM.9068;PS2402-105;MWENDAKULIMA - A;GEITA;CHATO;BUTENGO RUMASA;GOVERNMENT;-3.08027778;31.88833333;;;;;
EM.9069;PS2402-106;MWENDAKULIMA -B;GEITA;CHATO;BUTENGO RUMASA;GOVERNMENT;-3.08027778;31.88833333;;;;;
EM.3056;PS2402-107;NYABILEZI;GEITA;CHATO;BUKOME;GOVERNMENT;-2.73916667;31.72361111;;;;;
EM.13937;PS2402-108;NYABUGERA -A;GEITA;CHATO;MUGANZA;GOVERNMENT;-2.35861111;31.74555556;;;;;
EM.13938;PS2402-109;NYABUGERA -B;GEITA;CHATO;MUGANZA;GOVERNMENT;-2.35861111;31.74555556;;;;;
EM.11685;PS2402-110;NYAKAKARANGO;GEITA;CHATO;NYAMIREMBE;GOVERNMENT;-2.56805556;31.71472222;;;;;
EM.4667;PS2402-111;NYAKATO -A;GEITA;CHATO;BUKOME;GOVERNMENT;-2.82861111;31.74222222;;;;;
EM.13103;PS2402-112;NYAKATO -B;GEITA;CHATO;BUKOME;GOVERNMENT;-2.82861111;31.74222222;;;;;
EM.6994;PS2402-113;NYAMBITI;GEITA;CHATO;NYAMIREMBE;GOVERNMENT;-2.545;31.65111111;;;;;
EM.5898;PS2402-114;NYAMBOGO;GEITA;CHATO;ILEMELA;GOVERNMENT;-2.64166667;31.62972222;;;;;
EM.2541;PS2402-115;NYAMIREMBE A;GEITA;CHATO;NYAMIREMBE;GOVERNMENT;-2.5363666;31.6943533;;;;;
EM.13563;PS2402-116;NYAMIREMBE B;GEITA;CHATO;NYAMIREMBE;GOVERNMENT;-2.52305556;31.715;;;;;
EM.9070;PS2402-117;NYAMPALAHALA;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.97722222;31.58388889;;;;;
EM.8071;PS2402-118;NYANG'HOMANGO;GEITA;CHATO;ILEMELA;GOVERNMENT;-2.66444444;31.69555556;;;;;
EM.8626;PS2402-119;NYANTIMBA;GEITA;CHATO;NYARUTEMBO;GOVERNMENT;-3.00444444;31.52583333;;;;;
EM.9071;PS2402-120;NYARUTEFYE;GEITA;CHATO;BUZIKU;GOVERNMENT;-2.99916667;31.62888889;;;;;
EM.8975;PS2402-121;NYARUTEMBO;GEITA;CHATO;NYARUTEMBO;GOVERNMENT;-2.92833333;31.59361111;;;;;
EM.13564;PS2402-122;NYARUTUTU;GEITA;CHATO;BWANGA;GOVERNMENT;-3.0475;31.73138889;;;;;
EM.5899;PS2402-123;NYISANZI A;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.4425;31.72888889;;;;;
EM.5900;PS2402-124;NYISANZI B;GEITA;CHATO;KIGONGO;GOVERNMENT;-2.43694444;31.75055556;;;;;
EM.15259;PS2402-125;PARADISE;GEITA;CHATO;MUUNGANO;NON GOVERNMENT;-2.62722222;31.74666667;;;;;
EM.5901;PS2402-126;RUBAMBANGWE;GEITA;CHATO;MUUNGANO;GOVERNMENT;-2.60833333;31.73388889;;;;;
EM.3445;PS2402-127;RUTUNGURU - B;GEITA;CHATO;MUGANZA;GOVERNMENT;-2.4175;31.7225;;;;;
EM.3446;PS2402-128;RUTUNGURU -A;GEITA;CHATO;MUGANZA;GOVERNMENT;-2.3975;31.72527778;;;;;
EM.13939;PS2402-129;TUMAINI;GEITA;CHATO;IPARAMASA;GOVERNMENT;-3.17861111;31.86083333;;;;;
EM.11230;PS2403-001;ALOYSIUS;GEITA;GEITA TC;BUHALAHALA;NON GOVERNMENT;-2.869672;32.240395;;;;;
EM.5927;PS2403-002;BUHALAHALA;GEITA;GEITA TC;BUHALAHALA;GOVERNMENT;-2.88728844;32.33016869;;;;;
EM.1012;PS2403-003;BULELA;GEITA;GEITA TC;BULELA;GOVERNMENT;-2.89452497;32.48566472;;;;;
EM.15543;PS2403-004;BUMANJI;GEITA;GEITA TC;SHILOLELI;GOVERNMENT;-2.87938725;32.57180506;;;;;
EM.15544;PS2403-005;BUNEGEZI;GEITA;GEITA TC;IHANAMILO;GOVERNMENT;-2.95953356;32.34030914;;;;;
EM.3060;PS2403-006;BUNG'WANGOKO;GEITA;GEITA TC;BUNG'WANGOKO;GOVERNMENT;-2.78922303;32.36463164;;;;;
EM.5928;PS2403-007;CHABULONGO;GEITA;GEITA TC;BUNG'WANGOKO;GOVERNMENT;-2.78864236;32.4201215;;;;;
EM.11231;PS2403-008;FTM E.MEDIUM;GEITA;GEITA TC;KALANGALALA;NON GOVERNMENT;-2.879443;32.219639;;;;;
EM.15545;PS2403-009;GAMASHI;GEITA;GEITA TC;BULELA;GOVERNMENT;-2.92255039;32.50725289;;;;;
EM.2117;PS2403-010;GEITA;GEITA;GEITA TC;KALANGALALA;GOVERNMENT;-2.881435;32.235562;;;;;
EM.13105;PS2403-011;GOLDEN VALLEY;GEITA;GEITA TC;KALANGALALA;NON GOVERNMENT;-2.8791716;32.2153283;;;;;
EM.4678;PS2403-012;IBANDA;GEITA;GEITA TC;KANYALA;GOVERNMENT;-2.79770256;32.47748997;;;;;
EM.5929;PS2403-013;IGENGE;GEITA;GEITA TC;IHANAMILO;GOVERNMENT;-2.98333333;32.29586844;;;;;
EM.7009;PS2403-014;IGWATA;GEITA;GEITA TC;BULELA;GOVERNMENT;-2.88810981;32.51557006;;;;;
EM.1582;PS2403-015;IKULWA;GEITA;GEITA TC;IHANAMILO;GOVERNMENT;-2.93255503;32.29420624;;;;;
EM.2762;PS2403-016;KALANGALALA;GEITA;GEITA TC;KALANGALALA;GOVERNMENT;-2.86958739;32.2310399;;;;;
EM.10576;PS2403-017;KANYALA;GEITA;GEITA TC;KANYALA;GOVERNMENT;-2.84252767;32.397386;;;;;
EM.12472;PS2403-018;KASAMWA;GEITA;GEITA TC;KASAMWA;GOVERNMENT;-2.8401757;32.42901377;;;;;
EM.12473;PS2403-019;KIVUKONI;GEITA;GEITA TC;BUHALAHALA;GOVERNMENT;-2.530396;32.1412966;;;;;
EM.5930;PS2403-020;LUKARANGA;GEITA;GEITA TC;NYANKUMBU;GOVERNMENT;-2.91558825;32.25627469;;;;;
EM.8213;PS2403-021;MBABANI;GEITA;GEITA TC;MTAKUJA;GOVERNMENT;-2.93785863;32.19010758;;;;;
EM.821;PS2403-022;MBUGANI;GEITA;GEITA TC;BUHALAHALA;GOVERNMENT;-2.881435;32.236246;;;;;
EM.9242;PS2403-023;MGUSU;GEITA;GEITA TC;MGUSU;GOVERNMENT;-2.84572186;32.15384539;;;;;
EM.12474;PS2403-024;MKOANI;GEITA;GEITA TC;KALANGALALA;GOVERNMENT;-2.85713386;32.23538311;;;;;
EM.14358;PS2403-025;MKOBA;GEITA;GEITA TC;BUNG'WANGOKO;GOVERNMENT;-2.755514142;32.39046661;;;;;
EM.1202;PS2403-026;MPOMVU;GEITA;GEITA TC;MTAKUJA;GOVERNMENT;-2.92080872;32.16401592;;;;;
EM.11694;PS2403-027;MSETO;GEITA;GEITA TC;KALANGALALA;GOVERNMENT;-2.87761139;32.22218981;;;;;
EM.8072;PS2403-028;MSHINDE;GEITA;GEITA TC;BUNG'WANGOKO;GOVERNMENT;-2.77556519;32.32893411;;;;;
EM.7674;PS2403-029;MWAGIMAGI;GEITA;GEITA TC;NYANGUKU;GOVERNMENT;-3.00741203;32.32699833;;;;;
EM.10577;PS2403-030;MWATULOLE;GEITA;GEITA TC;BUHALAHALA;GOVERNMENT;-2.89224703;32.26612175;;;;;
EM.7010;PS2403-031;MWILIMA;GEITA;GEITA TC;KANYALA;GOVERNMENT;-2.81830997;32.4476935;;;;;
EM.15262;PS2403-032;NOBLE BRIDGE;GEITA;GEITA TC;NYANKUMBU;NON GOVERNMENT;-2.905685;32.201842;;;;;
EM.5931;PS2403-033;NYABUBELE;GEITA;GEITA TC;KASAMWA;GOVERNMENT;-2.87197669;32.43966292;;;;;
EM.11232;PS2403-034;NYAKABALE;GEITA;GEITA TC;MGUSU;GOVERNMENT;-2.847733;32.153923;;;;;
EM.11233;PS2403-035;NYAKAHONGOLA;GEITA;GEITA TC;KASAMWA;GOVERNMENT;-2.8547144;32.4653698;;;;;
EM.5932;PS2403-036;NYAKATO;GEITA;GEITA TC;NYANGUKU;GOVERNMENT;-2.92969498;32.36725229;;;;;
EM.7675;PS2403-037;NYAMAHUNA;GEITA;GEITA TC;KASAMWA;GOVERNMENT;-2.88019203;32.41342569;;;;;
EM.4679;PS2403-038;NYAMALEMBO;GEITA;GEITA TC;MTAKUJA;GOVERNMENT;-2.87826247;32.20090767;;;;;
EM.15546;PS2403-039;NYAMBOGO;GEITA;GEITA TC;SHILOLELI;GOVERNMENT;-2.84547792;32.52601333;;;;;
EM.5933;PS2403-040;NYAMPA;GEITA;GEITA TC;KASAMWA;GOVERNMENT;-2.84532224;32.42701383;;;;;
